Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Cad Engineer,,,Engineering & Manufacturing Department,1 Jan 2019,5.0,4.0,5.0,4.0,5.0,4.0,3.0,"@ Honeywell learning about new technologies with good training .,lot of support from teammates.",No dislikes... everything is good
Field Service Engineer,Gurgaon,,HBS Department,7 Nov 2019,5.0,4.0,5.0,4.0,4.0,5.0,4.0,I like work place and envirnment.,There is no disliking about honeywell.i was on contract basis but i would like to work with honeywell again.
Data Analyst,Pune,,Business Intelligence & Analytics Department,2 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent peer to peer relationship,Nothing specifically.
Production Manager( Process Control Systems),Pune,,Hardware Department,0 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"No one will say anything about your work procedure, one can make his own way to complete project.","Salary scale is too poor, no chance to get permanent , no work life balance."
Commissioning Engineer,Pune,,Construction Engineering Department,8 Apr 2018,3.0,4.0,5.0,3.0,3.0,4.0,4.0,Nothing,Everything
System Operator,Kolkata,,,5 Nov 2018,1.0,1.0,2.0,2.0,1.0,3.0,2.0,Very good platfoam for the startup,"Proper training is not provided by the management. Salary/ appraisal is not so good, management should take care of this."
Service Engineer,New Delhi,,"Operations, Maintenance & Support Department",5 Apr 2018,4.0,1.0,2.0,1.0,1.0,2.0,1.0,,
,,,,,,3.0,4.0,2.0,4.0,4.0,4.0,,
Service Engineer,Nagpur,Full Time,"Operations, Maintenance & Support Department",1 Sep 2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Client give satisfactory remark about me.,Monopoly happen in Nagpur Area.Sharing Knowledge not done in Honeywell.
Resident Engineer,Kolkata,Full Time,Construction Engineering Department,8 Jan 2019,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Career growth,everything is ok
Control System Engineer,Chennai,Intern,Engineering Department,4 Jan 2019,5.0,5.0,4.0,5.0,5.0,5.0,5.0,"Good environment ,skill development,new technology gain","Sometimes hard work
But it's manageble"
Technician,Pune,,Production Department,1 Nov 2018,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Very Good,Nothing
Planning,Hyderabad,,Planning Department,9 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice,Travel
System Engineer,Pune,,Software Development Department,1 Dec 2018,4.0,4.0,4.0,4.0,5.0,5.0,4.0,cooperative team lead & team members.,Nothing
Bms Technician,Dubai,,,0 May 2019,5.0,3.0,4.0,4.0,4.0,4.0,4.0,Good canteen,Not good to learn for software engineer
Bms Operator,,,"Operations, Maintenance & Support Department",1 Jan 2020,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
SAP VC Data Analyst,Hadapsar,,Hps Department,7 Apr 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Intern,"Pune, Maharashtra",,Software Development Department,5 Sep 2022,3.0,4.0,4.0,4.0,5.0,5.0,4.0,,
,,,,,,4.0,4.0,4.0,5.0,5.0,4.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,,
Senior Engineer,,Full Time,Construction Engineering Department,3 Feb 2019,1.0,2.0,2.0,1.0,4.0,3.0,2.0,Good overall,Nothing
Control & Instrumentation Engineer,Pune,Full Time,"Operations, Maintenance & Support Department",0 Jan 2019,4.0,3.0,3.0,3.0,4.0,4.0,3.0,Making turbo and check the turbo,More production target
System Engineer,Pune,Full Time,Construction Engineering Department,0 Aug 2018,4.0,3.0,3.0,3.0,4.0,4.0,3.0,Flexible working environment but thats more for the team. Also giving opportunity to switch between different roles,"No job security, unnecessary performance pressure with reduced budgets when the company is already performing"
Process Team Member,Pune,,Production Department,0 Aug 2018,4.0,3.0,4.0,4.0,4.0,4.0,4.0,"Self Learning, Self motivation, being independent is being well learnt in Honeywell.",Toooo many ERPs & matching numbers these ERPS - will become biggest challenge on a daily basis.
"Government Relations, Public Policy, Corporate Affairs",Gurgaon,,Government relations  Department,2 Mar 2018,3.0,4.0,4.0,5.0,5.0,3.0,3.0,Work life balance is good and team collaboration is excellent,"Job security is 100% and working culture ,environment,learning etc. is very nice and this is the best platform for stand-up in future career."
Lead Financial Analyst,Bangalore,,,4 Apr 2018,2.0,5.0,3.0,3.0,1.0,3.0,3.0,Growth is less and internal opportunities is average.,"Working with Honeywell is great opportunity, Honeywell having huge range of products and well established company an India."
Data Management Lead,Bengaluru,,Community Health & Safety Department,7 Jul 2018,5.0,1.0,2.0,3.0,1.0,1.0,1.0,Hour basis reporting.,Nothing
Site Engineer,Gurgaon,,,3 Mar 2018,4.0,5.0,5.0,4.0,4.0,4.0,4.0,What to say,
Strategic Account Manager,Chennai,,Corporate Communication Department,8 Jun 2018,4.0,4.0,4.0,3.0,5.0,4.0,4.0,,
Senior Engineer,Pune,,Software Development Department,7 Sep 2018,3.0,4.0,4.0,3.0,3.0,4.0,3.0,,
,,,,,,2.0,3.0,2.0,3.0,3.0,2.0,,
Senior Design Engineer,Pune,,Engineering Department,1 May 2018,5.0,5.0,5.0,4.0,5.0,5.0,5.0,"Best working culture. Employee oriented company, onsite opportunity.",Good compensation and opportunities
Bms Engineer,Trivandrum,,Engineering & Manufacturing Department,9 Jan 2019,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Good,Good
Senior Engineer,Pune,,Software Development Department,2 Jan 2019,5.0,4.0,5.0,4.0,5.0,5.0,5.0,I love working at HAIL.,Company Policies are good. Domain in which I work is terrible.
Operation Exect.,Pune,,GCC Department,0 Oct 2018,5.0,4.0,5.0,4.0,4.0,5.0,4.0,Everything except Company Policies and Entry compensation.,This company is a good one for job security. Also give the training on quarterly basis on different technologies.
Key Accounts Manager,Mumbai,,Enterprise & B2B Sales Department,3 Mar 2018,2.0,5.0,5.0,5.0,5.0,5.0,5.0,"It is a good company.i have to work with different technologies, also we have get the opportunity to work in backend Sql support as well as server level support.",Nothing to like
Regional Field Support Engineer,Pune,,Technical Support Dept Department,3 Feb 2018,4.0,3.0,1.0,2.0,1.0,2.0,2.0,Not at all recommended because of most unhealthy work culture,Job security
Channel Sales Manager,Navi Mumbai,,BD / Pre Sales Department,8 Feb 2019,1.0,4.0,5.0,4.0,5.0,4.0,4.0,Career growth,Having very good team and good team work with collegues
Instrument Design Engineer,Pune,,Engineering & Manufacturing Department,7 Nov 2018,5.0,1.0,1.0,1.0,1.0,1.0,1.0,No dislikes much and appraisals not great,Working culture
Build Release Engineer Devops Engineer,Pune,,,7 Jun 2018,5.0,5.0,5.0,3.0,5.0,5.0,4.0,Slow promotion,
Graphic Lead,Pune,,Software Development Department,4 Oct 2018,5.0,5.0,5.0,4.0,5.0,4.0,4.0,,
,,,,,,5.0,4.0,4.0,5.0,5.0,4.0,,
Engineer,Noida,Full Time,IT Network Department,4 Dec 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4 and 5 year,Amit
Project Engineer,Hyderabad,,Construction Engineering Department,0 Sep 2018,5.0,4.0,5.0,3.0,4.0,3.0,5.0,Coordnagion,Good
Bms Service Engineer,Baroda,,,4 Apr 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Nothing,Nothing
Engineer,Pune,,Engineering & Manufacturing Department,8 Aug 2018,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Worst work culture and people.,Good team work
Site Engineer,Pune,,Construction Engineering Department,0 Nov 2019,4.0,4.0,4.0,5.0,3.0,4.0,4.0,Personal problems,Honeywell is performing in great Industry like Automation system
Application Engineer,Pune,,Engineering & Manufacturing Department,2 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Some times travel in site but little issue.,Organization culture and work life balance
Bms Engineer,Chennai,,BMS engineer Department,2 Dec 2018,5.0,4.0,5.0,3.0,3.0,4.0,4.0,Less opportunities for vertical growth.,Ample of things to learn. Work life balanced. Learning is excellent
Business Support Specialist,Pune,,Procurement & Purchase Department,1 May 2018,4.0,4.0,5.0,3.0,3.0,4.0,4.0,"Politics, Appraisal policy",Overall excellent
Assistant Manager EXIM And Trade Compliance,Pune,,Scm Department,2 Aug 2018,4.0,4.0,4.0,3.0,4.0,4.0,3.0,Nothing,
Senior Systems Engineer,Pune,,Engineering & Manufacturing Department,5 Aug 2018,5.0,5.0,5.0,3.0,5.0,3.0,2.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Autocad Draughtsman,Riyadh,Full Time,Operation  Department,5 Mar 2018,4.0,4.0,5.0,4.0,5.0,4.0,5.0,I am working with this company last 6 years i fill that better company for me and i well get good experience,Good
System Engineer,Pune,,Software Development Department,1 Oct 2018,4.0,2.0,4.0,4.0,5.0,4.0,3.0,Best place to learn,Low salary
Senior Engineer,Pune,,Engineering Department,3 Aug 2018,4.0,2.0,4.0,4.0,5.0,4.0,3.0,Very excelent experience with Honeywell,Cash voucher approval is very bad from project team
Field Service Engineer,Gurgaon India,,"Operations, Maintenance & Support Department",6 Aug 2020,4.0,5.0,2.0,4.0,4.0,5.0,3.0,"job security, talk about teammates","salary/appraisal, career growth"
Safety Officer,Mumbai,,Community Health & Safety Department,0 Aug 2018,4.0,4.0,4.0,4.0,4.0,4.0,2.0,"Salary/appraisal, work life balance",Teammates
BMS Technical Engineer,Chennai,,IT Infrastructure Services Department,7 May 2018,5.0,5.0,5.0,4.0,4.0,3.0,5.0,Politics chalti h bahut sabse jyada,No
SMT LEADER,Gurgaon,,Manufacturing Department,5 Jul 2018,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Lot of learning possibilities,"Learning, work environment"
Junior Engineer,Delhi NCR,,Bms Department,5 Feb 2019,4.0,5.0,5.0,5.0,4.0,5.0,5.0,Yes,Happy to work with Honeywell and give me alot and alot
Regional Logistic Co-ordinator,Chennai,,Amc Department,5 May 2018,5.0,3.0,5.0,3.0,1.0,3.0,3.0,,
Project Engineer,Hyderabad,,Construction Engineering Department,4 Sep 2018,5.0,5.0,5.0,5.0,3.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,4.0,,
Instrument Engineer,Cochin,Full Time,,1 Oct 2018,5.0,3.0,3.0,3.0,3.0,3.0,4.0,good company,nothing special
Application Engineer,Pune,Full Time,Engineering Department,1 Mar 2018,4.0,3.0,5.0,3.0,4.0,5.0,5.0,"Carrier growth opportunities, culture & travel",Nothing
Techanican,Jaipur,,IT Support Department,2 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good place to work,Nothing
Project Engineer,Chennai,,Construction / Manufacturing Department,2 May 2018,4.0,3.0,5.0,4.0,3.0,5.0,4.0,Salary for engineers,"The company is open to learn innovations and adopts new technology. 
This is a technology driven company giving Exposure to employees."
Procurement Specialist,Pune,,,4 Mar 2018,5.0,4.0,5.0,4.0,5.0,4.0,4.0,Great,Great
Dispatch Incharge,Pune,,Logistic Department,0 Jun 2018,4.0,3.0,3.0,2.0,3.0,4.0,3.0,High level management staff culture is very critical.,Not so bad..
Planning Manager - India,,,,1 May 2019,4.0,3.0,4.0,4.0,4.0,4.0,5.0,am happy,
Senior Project Engineer,"Salakati,Assam",,Construction Engineering Department,2 Nov 2018,4.0,3.0,4.0,4.0,4.0,4.0,5.0,,
Administration Executive,,,,2 Apr 2019,5.0,3.0,4.0,3.0,3.0,2.0,4.0,,
Senior Engineer,Pune,,Enterprise & B2B Sales Department,4 Aug 2018,4.0,5.0,5.0,5.0,5.0,5.0,4.0,,
,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,
,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,
India Growth Leader,Pune,Full Time,Sales Department,4 Jul 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great people,Nothing as of now
Design Engineer,Gurgaon,,Engineering & Manufacturing Department,4 Mar 2018,3.0,2.0,4.0,3.0,5.0,3.0,4.0,"Training,career growth and job security.",Politics and no work-life balance
Sap Data Analyst,Pune,,Business Intelligence & Analytics Department,0 Mar 2019,4.0,5.0,5.0,3.0,2.0,4.0,5.0,"Chances for innovation, work life is balance",Job security
Contract Service Worker,Bangalore,,IT Department,3 Sep 2017,2.0,1.0,2.0,3.0,5.0,1.0,2.0,You can spend your entire life without doing any workO but you should be smart enough to right emails and passing ball to the others court.,"This company is not for good IT folks. Lot of politics higher level management don't know how to execute the project. Most of the project will be scraped after years of effort ..
School timing in some of the projects like sharp 9 am you should attend the standup call in person even 1 minute late you are not allowed to join a
In fact it's a waste of time writing review for such company.."
"BMS Operator, Maintainance",Kolkata,,,0 Sep 2018,4.0,3.0,4.0,3.0,3.0,4.0,2.0,All is avarage,Okay
Field Service Engineer,Bangalore,,Customer service  Department,6 Nov 2018,5.0,5.0,5.0,4.0,5.0,5.0,3.0,A good place to work,Growth
Instore Demonstrater,New Delhi,,,0 May 2018,3.0,3.0,2.0,3.0,1.0,2.0,2.0,"Environment is really bad. They terminate people in off season. If you are family person, stay away from this. Lots of pressure and headache.",Everything
CAD,Visakhapatnam,,Construction Engineering Department,8 Jan 2018,5.0,4.0,4.0,4.0,3.0,4.0,4.0,Good Platform for my Future Growth and liable for Learning,"Has good salaries and have good career growth, Super work Environment"
Senior Engineer,Pune,,Construction Engineering Department,2 May 2018,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Work life balance,"Salary/appraisal, skill development"
Planning Executive,Gurgaon,,Construction / Manufacturing Department,6 Apr 2018,3.0,3.0,2.0,1.0,3.0,4.0,1.0,work environment,appraisal and promotion
System Operator,,Full Time,Software Development Department,4 Sep 2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Third class company having third class facility and life,"Good work ,unity"
Project Engineer,Puna,,IT Support Department,6 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,Good learning
Engineer,Gurgaon,,,7 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nop,Yes
Tool  Die Maker,Chennai,,,1 Dec 2018,4.0,4.0,2.0,4.0,3.0,3.0,4.0,No,Good
Fire Alarm Technician And Cc Tv Operatar,,,"Operations, Maintenance & Support Department",7 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Good working
Bodyshop Advisor,Delhi,,Body shop  Department,4 Oct 2018,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Jubair,It's a life time experience to be at Honeywell.
Senior Project Engineer,Pune,,Construction Engineering Department,5 Mar 2018,4.0,1.0,3.0,2.0,5.0,5.0,3.0,Domestic Project execution.,Encouragement to grow in the organization
Assistant Manager - Immigration - GMS And Travel,Pune,,Administration Department,3 Aug 2018,4.0,1.0,4.0,2.0,4.0,3.0,4.0,No work life balance. Poor remunerations,Good work enviroment
Regional QA/QC Engineer,Bangalore,,QA/QC Engineer- South Region Department,1 Jun 2018,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Nothing,Honeywell is performing great in industries like automation. Finally honeywell is best place to work where we can meet great minds and honeywell providing great culture.
Project Engineer,Pune,,Construction Engineering Department,4 Feb 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing...,
Automation Engineer,Akola,Full Time,,8 Apr 2018,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Very good company to work,Salery growth
Official,Pune,,,9 May 2018,4.0,4.0,4.0,3.0,3.0,4.0,4.0,Security statement,Security statement
Project Engineer,Bangalore,,Construction Engineering Department,1 Mar 2018,5.0,4.0,5.0,4.0,5.0,4.0,5.0,The company giving lot of opportunities learn..,Work pressure
Schedule Specialist - Senior PP-C Analyst,Bangalore,,Engineering  Department,1 Mar 2018,4.0,4.0,3.0,2.0,3.0,4.0,3.0,Family and work life balance are good,No appreciation
Field Service Engineer,MUMBAI,,,7 Sep 2018,5.0,3.0,5.0,3.0,3.0,4.0,4.0,The Technology and Domain and the products Honeywell makes are life time worth to work on.,Regional Differences and loosing employee welfare and focus
Project Manager,Bangalore,,Technology / IT Department,3 Mar 2018,5.0,3.0,5.0,3.0,3.0,4.0,4.0,Its very good experience to work with this industry. Its makes my future bright.,Nothing dislike all are supporitable with other employees.
Safety Officer,Bhubaneswar,,Smart city Department,3 Aug 2018,4.0,5.0,5.0,2.0,2.0,2.0,2.0,,
Service Engineer,Gurgaon,,Voice / Blended Department,6 Sep 2018,5.0,3.0,4.0,5.0,4.0,3.0,3.0,,
Site Safety Officer,Kolkata,,,2 Aug 2018,4.0,3.0,4.0,5.0,4.0,3.0,3.0,,
Business Support Analyst,Pune,,,2 Sep 2018,5.0,4.0,4.0,3.0,4.0,4.0,4.0,,
,,,,,,2.0,4.0,2.0,3.0,1.0,2.0,,
,,,,,,2.0,4.0,2.0,3.0,1.0,2.0,,
,,,,,,5.0,4.0,5.0,5.0,4.0,4.0,,
,,,,,,5.0,4.0,5.0,5.0,4.0,4.0,,
Project Engineer,PPune,Full Time,Construction Engineering Department,3 Jun 2018,5.0,3.0,5.0,3.0,4.0,2.0,5.0,Learning Opportunities,Working  culture
Senior Application Engineer,Pune,,Software Development Department,2 Apr 2018,4.0,3.0,4.0,3.0,4.0,5.0,4.0,good working culture,slow growth
Project Engineer,Mumbai,,Construction / Manufacturing Department,5 Jul 2018,5.0,2.0,4.0,2.0,1.0,3.0,2.0,Good,Nothing
Project Engineer,Gurgaon,,Construction Engineering Department,4 Sep 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Working culture is good,Favourism for marathi people
Project Engineer,Pune,,Construction / Manufacturing Department,8 May 2018,3.0,5.0,5.0,5.0,5.0,5.0,5.0,Good environment,Nothing
Order Management Specialist,Gurgaon,,Hsp Department,9 Mar 2018,5.0,4.0,3.0,2.0,4.0,3.0,3.0,works with latest technology of instrumentation update its support our CV,there is no proper system work procedure system
Electrical And Instrumentation Engineer,Pune,,Construction Engineering Department,4 Nov 2017,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Environment was good. The learning skills was good.,NI dislikes.
Employee Service  Specialist,Bengaluru,,HR Department,2 Aug 2018,4.0,3.0,4.0,3.0,3.0,3.0,4.0,Good behaviour,"Gr8 Leaders, good industry positioning, diversified"
Service Engineer,Bangalore,,"Operations, Maintenance & Support Department",5 May 2018,4.0,4.0,4.0,4.0,5.0,4.0,5.0,Career growth is biased based on individuals,
Finance Leader,PUNE,,Accounting & Taxation Department,3 May 2018,5.0,4.0,5.0,4.0,4.0,5.0,4.0,,
,,,,,,4.0,5.0,4.0,5.0,5.0,3.0,,
Bms Engineer,"Riyadh, Saudiarabia",Full Time,"Operations, Maintenance & Support Department",8 Jul 2018,5.0,4.0,4.0,4.0,5.0,5.0,5.0,job security and innovation,Politics
Lead Customer Support Assistant,,Full Time,,7 May 2018,4.0,3.0,5.0,4.0,2.0,3.0,4.0,Nothing to share,Nothing to share
,,,,4 Jul 2019,1.0,3.0,5.0,4.0,2.0,3.0,4.0,I enjoyed my stay at Honeywell with perfect work-life balance and decent compensation compared to market.,There was nothing specific that I disliked.
Service Engineer,Pune,,"Operations, Maintenance & Support Department",7 Mar 2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing,It's very terrible to work in honeywell.
Customer Care Executive,,,,8 Jul 2018,5.0,1.0,1.0,1.0,1.0,1.0,1.0,This company is good in all aspects,No
Lead Hardware Engineer,Pune,,,1 Aug 2018,5.0,1.0,1.0,1.0,5.0,1.0,1.0,,
Project And Service Engineer,Indore,,"Operations, Maintenance & Support Department",3 Aug 2018,3.0,5.0,4.0,3.0,3.0,5.0,3.0,,
Project And Service Engineer,Gurgaon,,Construction / Manufacturing Department,0 May 2018,1.0,5.0,4.0,3.0,3.0,5.0,3.0,,
Senior Software Test Engineer,Pune,,Quality Assurance and Testing Department,5 May 2018,4.0,5.0,3.0,5.0,4.0,5.0,5.0,,
Field Engineer,,,Voice / Blended Department,3 Oct 2018,4.0,4.0,3.0,2.0,2.0,2.0,1.0,,
,,,,,,4.0,3.0,2.0,2.0,2.0,1.0,,
,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,
,,,,,,4.0,4.0,3.0,5.0,4.0,3.0,,
,,,,,,4.0,5.0,5.0,4.0,4.0,5.0,,
,,,,,,4.0,5.0,5.0,4.0,4.0,5.0,,
Senior Technical Support Associate,New Delhi,,Voice / Blended Department,4 Aug 2018,3.0,3.0,3.0,3.0,2.0,3.0,2.0,Job security is always a question,Everything
Sales Manager South,Chennai,,,7 Mar 2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Terrible,All
Marketing Analytics,Gurgaon,,HSF Department,5 Sep 2017,2.0,3.0,2.0,3.0,4.0,1.0,3.0,Nothing much. Good for those who want to avoid work and stuck in ages old systems.,"Ages old systems, no smart working. Very low use of technology, Pretty bad level of politics, Culture as bad as a baniya (petty shop) business. Eh, they stopped work from home."
Senior Project Manager,Pune,,Construction Engineering Department,4 May 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good Work place,Management is worst
Test Analyst,Gurgaon,,Quality Assurance and Testing Department,1 Sep 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,..,...
Technical Lead,Bangalore,,Software Development Department,1 May 2018,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Yes  i like,work life balance
Order Management Specialist,Gurugram,,Non Voice Department,8 Sep 2019,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Very nice experience,salary increment
Customer Service Associate,Pune,,Procurement & Purchase Department,6 Mar 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Application Support Engineer,Mumbai,,DBA / Data warehousing Department,6 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Bms Engineer,,,Operations Department,6 Jan 2019,1.0,4.0,4.0,3.0,4.0,5.0,4.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,2.0,2.0,3.0,2.0,3.0,3.0,,
,,,,,,2.0,2.0,3.0,2.0,3.0,3.0,,
System Operator,Kolkata,Full Time,Construction Engineering Department,7 Mar 2018,5.0,5.0,4.0,5.0,5.0,5.0,3.0,WORK CULTURE IS EXCELLENT.,GROWTH IS VERY POOR.
Senior Supervisor,Hyderabad,Full Time,"Operations, Maintenance & Support Department",3 Jan 2018,4.0,4.0,4.0,5.0,4.0,4.0,5.0,Career growth,Salaries
LEAD IBMS SYSTEM OPERATOR,Kolkata,Full Time,IBMS Department,5 Sep 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Honeywell is very good company to develop our career and grow up in automation field.,Need to travel..Every time on field whenever there is problem in system
Field Service Engineer,Pune,,Maintenance Department,1 Nov 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good company for Hardware Engineers nice wirk environment,Contract base
Hardware Engineer,Bangalore,,Engineering & Manufacturing Department,2 Aug 2018,5.0,3.0,4.0,4.0,5.0,4.0,5.0,It's great,Politics
Project Engineer,Gurgaon,,Construction Engineering Department,5 Mar 2018,5.0,5.0,5.0,5.0,3.0,5.0,5.0,Great Team,Teammates
Lead Estimation Engineer,Pune,,BD / Pre Sales Department,3 May 2018,5.0,4.0,5.0,4.0,5.0,4.0,4.0,Everything is good,
Sr Solution Analyst,,,IT Network Department,6 Jan 2019,3.0,5.0,5.0,3.0,4.0,4.0,5.0,,
Lead Engineer,Pune,,Software Development Department,3 Oct 2018,5.0,5.0,3.0,4.0,4.0,5.0,3.0,,
Project Engineer,Pune,,,8 Jan 2019,4.0,3.0,4.0,3.0,3.0,3.0,3.0,,
,,,,,,3.0,4.0,3.0,3.0,3.0,4.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,4.0,,
,,,,,,3.0,3.0,4.0,3.0,3.0,,,
Buyer,Bangalore,Full Time,Procurement & Purchase Department,8 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,One of the excellent company to start career.,Nothing
Project Lead,Kolkata,,Construction / Manufacturing Department,7 Jan 2018,5.0,4.0,5.0,4.0,4.0,4.0,4.0,Work environment,Politics
Senior Technical Support Engineer,Gurugram,,Voice / Blended Department,5 Jun 2018,4.0,3.0,3.0,3.0,4.0,4.0,3.0,Job Security,"Never join on contractual basis(Offrole Jobs). No training, no career growth, no yearly salary increment, Bad Politics inside, Blocked career."
Field Service Engineer,Gurgaon,,Engineering Department,9 Aug 2017,2.0,3.0,3.0,3.0,4.0,4.0,3.0,Its products.,Work culture and people management is pathetic.
Senior Sales Officer,Mumbai,,,5 Jan 2023,3.0,4.0,1.0,1.0,3.0,2.0,1.0,"The company is open to innovation and readily adopts latest technology.I love the fact that I am a part of a team that markets reliable,high quality products and has a global client base. As result, I get to travel in this India for site visit. But the site travel is completely depends on our project and client's location. another plus point is that my colleagues come from various cultural backgrounds,and we work happily in collaboration. I also like the employee re- hire policy here....Read More",No.
Project Engineer,,,Construction Engineering Department,8 Feb 2019,5.0,4.0,3.0,4.0,1.0,3.0,2.0,Excellent company with diverse business.. they prefer home grown people which is a positive element..specific to India finance centre management could be better..,"Not much importance on skill set development, no work from home policy, bit political"
Entity Controller,Bengaluru,,,2 Aug 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture and product is excellent,Growth is very slow
Service Manager,Gurgaon,,Operations Department,0 Oct 2018,5.0,4.0,4.0,4.0,4.0,3.0,3.0,Nice to work there,Low salary
Cctv Service Engineer,Chennai,,Service engineer  Department,5 May 2018,5.0,4.0,5.0,4.0,4.0,4.0,4.0,OVERALL HONEYWELL WAS WELL KNOWN REPUTED COMPANY,NOT GETTING NEW OPPORTUNITY
Service Engineer,Mumbai,,"Operations, Maintenance & Support Department",7 Aug 2018,4.0,4.0,5.0,4.0,5.0,5.0,5.0,,
,,,,,,4.0,4.0,4.0,5.0,4.0,3.0,,
IBMS Commissioning Engineer,Kolkata,,Construction Engineering Department,6 Sep 2018,4.0,3.0,4.0,4.0,5.0,4.0,3.0,Learning and teammates,Travel
Software Engineer,Hadapsar,,Software Development Department,2 Apr 2018,5.0,3.0,5.0,5.0,5.0,5.0,5.0,Cc,Ccc
Product Support Engineer,Bangalore,,Pharmaceutical & Biotechnology Department,1 Dec 2018,5.0,2.0,5.0,4.0,4.0,4.0,3.0,Career growth and learning in some teams is good.. international travel opportunities to learn and grow your network,work life balance is less..  promotions and compensation is difficult
Software Engineer,Pune,,Software Development Department,5 Apr 2022,3.0,3.0,3.0,3.0,4.0,3.0,3.0,Good : Technology to work and learn,"Need to Improve : Work culture and Timings, also need to strict about the office politics."
Technical Leader,Hyderabad,,Software Development Department,8 Aug 2017,4.0,4.0,3.0,4.0,3.0,4.0,3.0,"project management is excellent, respect to individuals is at its best, very high importance for Innovation and productivity savings.
good company to work with.",At greater extent propitiatory tools are used will not be much helpful for a guy who looks for another job opportunity.
Commercial Executive,Chandigarh,,Sale and service  Department,6 May 2022,5.0,5.0,4.0,3.0,2.0,4.0,4.0,Overall experience was good,Regarding Job security
Resident Engineer,Mumbai,,Engineering Department,6 Dec 2019,4.0,4.0,4.0,4.0,4.0,5.0,4.0,Everything from learning to everything,Reviews
Senior Sales Officer,Mumbai,,,3 May 2018,1.0,1.0,1.0,4.0,1.0,1.0,1.0,Its Products,"I dont like its approach towards Electrical division & its retail part. They don't have good plans to setup retail business, very pathetic management"
Business Consultant,Gurgaon,,Business Intelligence & Analytics Department,3 Sep 2017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Career Growth, work life balance",You will always feel positive in Honeywell
Technical Lead,Gurgaon,,Software Development Department,3 Aug 2018,5.0,5.0,4.0,4.0,4.0,4.0,4.0,"Job security, Brand value in market, Processes and methodologies, Work Life balance",HR
Bms Engineer,Hydrabad,Full Time,Automation  Department,5 May 2018,4.0,4.0,3.0,4.0,5.0,4.0,4.0,Career growth,Salary
Senior Accounts Executive,Pune,,Accounting & Taxation Department,5 Sep 2018,4.0,4.0,1.0,3.0,1.0,1.0,1.0,Automation process need to develop,No
